User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,JoinMonthYear
298,Standard,14,2022-11-03,2023-06-27,Mexico,41,Male,Tablet,1 Month,2022-11
299,Premium,10,2022-10-30,2023-06-27,Spain,27,Male,Smartphone,1 Month,2022-10
300,Basic,11,2022-10-30,2023-06-28,Italy,36,Male,Laptop,1 Month,2022-10
301,Basic,10,2022-09-27,2023-06-24,United States,36,Female,Laptop,1 Month,2022-09
302,Premium,11,2022-09-14,2023-06-27,Canada,44,Male,Tablet,1 Month,2022-09
303,Standard,12,2022-06-11,2023-06-26,United Kingdom,45,Male,Tablet,1 Month,2022-06
304,Standard,12,2022-06-11,2023-06-29,Australia,33,Female,Smartphone,1 Month,2022-06
305,Basic,13,2022-05-24,2023-06-26,Germany,47,Male,Smart TV,1 Month,2022-05
306,Premium,13,2022-07-06,2023-06-27,France,45,Male,Tablet,1 Month,2022-07
307,Standard,11,2022-07-08,2023-06-28,Brazil,29,Female,Smart TV,1 Month,2022-07
308,Basic,13,2022-10-27,2023-06-27,Mexico,31,Male,Smart TV,1 Month,2022-10
309,Standard,11,2022-08-09,2023-06-28,Spain,31,Male,Smartphone,1 Month,2022-08
310,Premium,15,2022-06-14,2023-06-26,Italy,49,Female,Smartphone,1 Month,2022-06
311,Basic,15,2022-06-07,2023-06-27,United States,29,Female,Smartphone,1 Month,2022-06
312,Premium,12,2022-05-27,2023-06-26,Canada,50,Male,Laptop,1 Month,2022-05
313,Standard,13,2022-05-27,2023-06-27,United Kingdom,36,Female,Laptop,1 Month,2022-05
314,Basic,10,2022-04-21,2023-06-26,Australia,28,Male,Laptop,1 Month,2022-04
315,Standard,15,2022-04-28,2023-06-27,Germany,47,Female,Smart TV,1 Month,2022-04
316,Premium,12,2022-05-27,2023-06-25,France,50,Female,Laptop,1 Month,2022-05
317,Basic,15,2022-08-25,2023-06-28,Brazil,44,Female,Tablet,1 Month,2022-08
318,Standard,10,2022-09-02,2023-06-27,Mexico,39,Female,Laptop,1 Month,2022-09
319,Premium,14,2022-08-22,2023-06-26,Spain,32,Female,Smartphone,1 Month,2022-08
320,Basic,15,2022-08-02,2023-06-27,Italy,30,Female,Laptop,1 Month,2022-08
321,Premium,12,2022-06-22,2023-06-27,United States,33,Female,Smartphone,1 Month,2022-06
322,Basic,15,2022-06-04,2023-06-27,Canada,44,Male,Smartphone,1 Month,2022-06
323,Standard,14,2022-05-31,2023-06-26,United Kingdom,40,Male,Smartphone,1 Month,2022-05
324,Standard,15,2022-05-22,2023-06-27,Australia,32,Male,Tablet,1 Month,2022-05
325,Basic,13,2022-05-29,2023-06-27,Germany,32,Male,Tablet,1 Month,2022-05
326,Premium,11,2022-06-11,2023-06-27,France,30,Male,Smartphone,1 Month,2022-06
327,Basic,12,2022-07-06,2023-06-26,Brazil,32,Female,Smartphone,1 Month,2022-07
328,Standard,12,2022-07-26,2023-06-27,Mexico,45,Female,Tablet,1 Month,2022-07
329,Premium,11,2022-07-22,2023-06-25,Spain,35,Female,Smart TV,1 Month,2022-07
330,Basic,10,2022-07-06,2023-06-26,Italy,40,Female,Smart TV,1 Month,2022-07
331,Premium,14,2022-07-08,2023-06-26,United States,29,Female,Tablet,1 Month,2022-07
332,Basic,14,2022-07-22,2023-06-26,Canada,31,Male,Tablet,1 Month,2022-07
333,Standard,15,2022-07-24,2023-06-27,United Kingdom,43,Female,Smart TV,1 Month,2022-07
334,Standard,11,2022-07-28,2023-06-28,Australia,34,Male,Smart TV,1 Month,2022-07
335,Basic,10,2022-08-11,2023-06-25,Germany,47,Female,Tablet,1 Month,2022-08
336,Premium,12,2022-09-02,2023-06-26,France,35,Male,Laptop,1 Month,2022-09
337,Basic,13,2022-10-11,2023-06-27,Brazil,36,Male,Laptop,1 Month,2022-10
338,Standard,12,2022-10-15,2023-06-27,Mexico,33,Male,Tablet,1 Month,2022-10
339,Premium,13,2022-10-05,2023-06-25,Spain,30,Female,Laptop,1 Month,2022-10
340,Basic,14,2022-09-13,2023-06-25,Italy,44,Female,Smartphone,1 Month,2022-09
341,Premium,13,2022-08-24,2023-06-26,United States,44,Female,Laptop,1 Month,2022-08
342,Basic,11,2022-08-09,2023-06-26,Canada,41,Female,Laptop,1 Month,2022-08
343,Standard,13,2022-08-06,2023-06-25,United Kingdom,46,Male,Smart TV,1 Month,2022-08
344,Standard,13,2022-08-07,2023-06-26,Australia,42,Female,Smartphone,1 Month,2022-08
345,Basic,10,2022-08-08,2023-06-25,Germany,48,Female,Smart TV,1 Month,2022-08
346,Premium,15,2022-08-31,2023-06-26,France,37,Male,Tablet,1 Month,2022-08
347,Basic,14,2022-09-21,2023-06-28,Brazil,29,Male,Smartphone,1 Month,2022-09
348,Standard,14,2022-10-05,2023-06-26,Mexico,30,Male,Smart TV,1 Month,2022-10
349,Premium,14,2022-11-02,2023-06-26,Spain,28,Male,Smartphone,1 Month,2022-11
350,Basic,10,2022-11-02,2023-06-28,Italy,44,Female,Smartphone,1 Month,2022-11
351,Premium,11,2022-11-02,2023-06-28,United States,34,Female,Smart TV,1 Month,2022-11
352,Basic,10,2022-09-20,2023-06-26,Canada,38,Male,Laptop,1 Month,2022-09
353,Standard,14,2022-08-10,2023-06-26,United Kingdom,34,Female,Smartphone,1 Month,2022-08
354,Standard,10,2022-08-16,2023-06-28,Australia,40,Female,Laptop,1 Month,2022-08
355,Basic,15,2022-10-12,2023-06-27,Germany,32,Female,Tablet,1 Month,2022-10
356,Premium,11,2022-10-14,2023-06-30,France,38,Male,Smart TV,1 Month,2022-10
357,Basic,15,2022-10-18,2023-06-26,Brazil,39,Male,Smartphone,1 Month,2022-10
358,Standard,12,2022-11-11,2023-06-28,Mexico,34,Female,Smart TV,1 Month,2022-11
359,Premium,11,2022-11-20,2023-06-26,Spain,41,Male,Smartphone,1 Month,2022-11
360,Basic,15,2022-11-21,2023-06-30,Italy,43,Female,Tablet,1 Month,2022-11
361,Premium,12,2022-11-25,2023-06-28,United States,36,Female,Laptop,1 Month,2022-11
362,Basic,11,2022-12-08,2023-06-27,Canada,31,Male,Laptop,1 Month,2022-12
363,Standard,12,2022-11-01,2023-06-25,United Kingdom,47,Female,Smart TV,1 Month,2022-11
364,Standard,14,2022-10-12,2023-06-29,Australia,48,Male,Smart TV,1 Month,2022-10
365,Basic,11,2022-10-13,2023-06-27,Germany,36,Male,Laptop,1 Month,2022-10
366,Premium,12,2022-10-17,2023-06-29,France,41,Male,Smart TV,1 Month,2022-10
367,Basic,13,2022-10-23,2023-06-25,Brazil,32,Male,Laptop,1 Month,2022-10
368,Standard,13,2022-10-24,2023-06-28,Mexico,28,Male,Smartphone,1 Month,2022-10
369,Premium,12,2022-10-25,2023-06-27,Spain,46,Female,Smartphone,1 Month,2022-10
370,Basic,11,2022-10-22,2023-06-29,Italy,46,Female,Smartphone,1 Month,2022-10
371,Basic,11,2022-09-30,2023-06-25,United States,47,Male,Tablet,1 Month,2022-09
372,Basic,11,2022-09-06,2023-06-27,Canada,31,Female,Tablet,1 Month,2022-09
373,Standard,10,2022-06-18,2023-06-26,United Kingdom,44,Female,Tablet,1 Month,2022-06
374,Premium,10,2022-06-12,2023-06-28,Australia,39,Female,Laptop,1 Month,2022-06
375,Basic,14,2022-06-17,2023-06-28,Germany,44,Female,Laptop,1 Month,2022-06
376,Basic,12,2022-06-20,2023-06-27,France,39,Female,Smartphone,1 Month,2022-06
377,Premium,12,2022-08-27,2023-06-28,Brazil,37,Male,Laptop,1 Month,2022-08
378,Standard,14,2022-08-13,2023-06-27,Mexico,47,Female,Laptop,1 Month,2022-08
379,Standard,10,2022-08-12,2023-06-28,Spain,46,Female,Smart TV,1 Month,2022-08
380,Basic,15,2022-08-05,2023-06-27,Italy,27,Female,Smart TV,1 Month,2022-08
381,Premium,10,2022-07-14,2023-06-27,United States,43,Female,Laptop,1 Month,2022-07
382,Standard,10,2022-06-07,2023-06-26,Canada,51,Male,Smart TV,1 Month,2022-06
383,Basic,10,2022-06-01,2023-06-27,United Kingdom,49,Male,Smart TV,1 Month,2022-06
384,Standard,10,2022-05-19,2023-06-28,Australia,35,Female,Smartphone,1 Month,2022-05
385,Premium,15,2022-05-22,2023-06-27,Germany,44,Male,Smartphone,1 Month,2022-05
386,Basic,14,2022-07-11,2023-06-26,France,48,Male,Tablet,1 Month,2022-07
387,Premium,11,2022-07-19,2023-06-28,Brazil,39,Female,Tablet,1 Month,2022-07
388,Standard,12,2022-07-21,2023-06-28,Mexico,38,Male,Laptop,1 Month,2022-07
389,Basic,14,2022-08-02,2023-06-26,Spain,45,Male,Smart TV,1 Month,2022-08
390,Standard,13,2022-07-03,2023-06-28,Italy,43,Female,Laptop,1 Month,2022-07
391,Premium,13,2022-06-23,2023-06-27,United States,42,Male,Laptop,1 Month,2022-06
392,Basic,15,2022-06-03,2023-06-28,Canada,28,Male,Smart TV,1 Month,2022-06
393,Standard,10,2022-06-03,2023-06-26,United Kingdom,40,Male,Tablet,1 Month,2022-06
394,Premium,14,2022-05-30,2023-06-27,Australia,41,Female,Tablet,1 Month,2022-05
395,Basic,12,2022-06-05,2023-06-26,Germany,45,Female,Laptop,1 Month,2022-06
396,Premium,14,2022-06-10,2023-06-27,France,30,Female,Smartphone,1 Month,2022-06
397,Basic,11,2022-07-14,2023-06-26,Brazil,31,Female,Smartphone,1 Month,2022-07
398,Standard,13,2022-07-15,2023-06-27,Mexico,51,Female,Tablet,1 Month,2022-07
399,Standard,12,2022-07-14,2023-06-25,Spain,44,Female,Smartphone,1 Month,2022-07
400,Basic,14,2022-07-13,2023-06-27,Italy,49,Male,Laptop,1 Month,2022-07
401,Premium,12,2022-07-17,2023-06-26,United States,47,Female,Laptop,1 Month,2022-07
402,Basic,14,2022-07-21,2023-06-26,Canada,42,Male,Smartphone,1 Month,2022-07
403,Standard,13,2022-07-23,2023-06-28,United Kingdom,28,Male,Smartphone,1 Month,2022-07
404,Premium,13,2022-08-01,2023-06-28,Australia,28,Male,Smartphone,1 Month,2022-08
405,Basic,13,2022-08-06,2023-06-26,Germany,49,Female,Tablet,1 Month,2022-08
406,Premium,12,2022-08-19,2023-06-26,France,32,Female,Smartphone,1 Month,2022-08
407,Basic,12,2022-08-26,2023-06-27,Brazil,37,Female,Tablet,1 Month,2022-08
408,Standard,13,2022-09-27,2023-06-27,Mexico,37,Female,Tablet,1 Month,2022-09
409,Standard,14,2022-09-15,2023-06-25,Spain,37,Male,Smartphone,1 Month,2022-09
410,Basic,15,2022-09-02,2023-06-25,Italy,37,Male,Smart TV,1 Month,2022-09
411,Premium,14,2022-09-03,2023-06-26,United States,48,Female,Tablet,1 Month,2022-09
412,Basic,12,2022-09-03,2023-06-26,Canada,47,Male,Laptop,1 Month,2022-09
413,Standard,13,2022-08-24,2023-06-26,United Kingdom,41,Female,Smartphone,1 Month,2022-08
414,Premium,14,2022-08-21,2023-06-27,Australia,47,Female,Laptop,1 Month,2022-08
415,Basic,13,2022-08-23,2023-06-25,Germany,39,Female,Smartphone,1 Month,2022-08
416,Premium,10,2022-09-02,2023-06-26,France,28,Male,Tablet,1 Month,2022-09
417,Basic,14,2022-09-21,2023-06-29,Brazil,31,Male,Smart TV,1 Month,2022-09
418,Standard,14,2022-10-21,2023-06-27,Mexico,47,Female,Smart TV,1 Month,2022-10
419,Standard,11,2022-10-30,2023-06-27,Spain,27,Female,Laptop,1 Month,2022-10
420,Basic,10,2022-11-02,2023-06-28,Italy,28,Male,Laptop,1 Month,2022-11
421,Premium,14,2022-10-16,2023-06-28,United States,33,Male,Tablet,1 Month,2022-10
422,Basic,14,2022-09-15,2023-06-29,Canada,29,Female,Tablet,1 Month,2022-09
423,Standard,15,2022-09-12,2023-06-27,United Kingdom,41,Male,Smartphone,1 Month,2022-09
424,Premium,12,2022-09-18,2023-06-29,Australia,28,Female,Tablet,1 Month,2022-09
425,Basic,13,2022-10-04,2023-06-27,Germany,38,Male,Tablet,1 Month,2022-10
426,Premium,15,2022-10-05,2023-06-30,France,35,Male,Laptop,1 Month,2022-10
427,Basic,11,2022-11-06,2023-06-26,Brazil,51,Male,Smart TV,1 Month,2022-11
428,Standard,12,2022-11-17,2023-06-28,Mexico,45,Male,Smartphone,1 Month,2022-11
429,Standard,14,2022-11-18,2023-06-26,Spain,51,Male,Laptop,1 Month,2022-11
430,Basic,14,2022-11-22,2023-06-30,Italy,46,Female,Smart TV,1 Month,2022-11
431,Premium,15,2022-12-04,2023-06-28,United States,28,Male,Smart TV,1 Month,2022-12
432,Basic,12,2022-11-19,2023-06-30,Canada,46,Female,Smart TV,1 Month,2022-11
433,Standard,11,2022-11-06,2023-06-25,United Kingdom,46,Female,Smartphone,1 Month,2022-11
434,Premium,12,2022-10-15,2023-06-29,Australia,32,Female,Laptop,1 Month,2022-10
435,Basic,11,2022-10-17,2023-06-28,Germany,39,Female,Smart TV,1 Month,2022-10
436,Premium,11,2022-10-19,2023-06-29,France,41,Female,Smartphone,1 Month,2022-10
437,Basic,13,2022-10-23,2023-06-25,Brazil,47,Male,Smart TV,1 Month,2022-10
438,Standard,12,2022-10-24,2023-06-28,Mexico,35,Male,Smart TV,1 Month,2022-10
439,Standard,12,2022-10-23,2023-06-27,Spain,37,Female,Smart TV,1 Month,2022-10
440,Basic,11,2022-10-10,2023-06-29,Italy,47,Male,Tablet,1 Month,2022-10
441,Premium,13,2022-10-05,2023-06-28,United States,48,Female,Laptop,1 Month,2022-10
442,Basic,12,2022-07-01,2023-06-27,Canada,30,Female,Laptop,1 Month,2022-07
443,Standard,10,2022-07-01,2023-06-27,United Kingdom,36,Male,Smart TV,1 Month,2022-07
444,Premium,10,2022-06-25,2023-06-28,Australia,50,Female,Smartphone,1 Month,2022-06
445,Basic,12,2022-06-24,2023-06-28,Germany,41,Male,Tablet,1 Month,2022-06
446,Basic,14,2022-06-28,2023-06-28,France,46,Female,Smartphone,1 Month,2022-06
447,Basic,15,2022-08-11,2023-06-28,Brazil,36,Female,Laptop,1 Month,2022-08
448,Standard,14,2022-08-12,2023-06-27,Mexico,48,Male,Tablet,1 Month,2022-08
449,Premium,10,2022-08-07,2023-06-28,Spain,37,Female,Laptop,1 Month,2022-08
450,Basic,14,2022-08-06,2023-06-27,Italy,49,Male,Laptop,1 Month,2022-08
451,Basic,12,2022-07-18,2023-06-28,United States,31,Female,Laptop,1 Month,2022-07
452,Premium,12,2022-06-16,2023-06-26,Canada,42,Female,Laptop,1 Month,2022-06
453,Standard,11,2022-05-30,2023-06-28,United Kingdom,45,Female,Tablet,1 Month,2022-05
454,Standard,15,2022-05-28,2023-06-28,Australia,51,Female,Tablet,1 Month,2022-05
455,Basic,11,2022-05-31,2023-06-27,Germany,31,Female,Smart TV,1 Month,2022-05
456,Premium,14,2022-06-04,2023-06-27,France,41,Male,Tablet,1 Month,2022-06
457,Standard,14,2022-06-29,2023-06-28,Brazil,40,Male,Smart TV,1 Month,2022-06
458,Basic,10,2022-07-24,2023-06-28,Mexico,27,Male,Tablet,1 Month,2022-07
459,Standard,10,2022-07-19,2023-06-27,Spain,46,Female,Tablet,1 Month,2022-07
460,Premium,10,2022-06-30,2023-06-28,Italy,30,Female,Smart TV,1 Month,2022-06
461,Basic,11,2022-06-16,2023-06-27,United States,37,Male,Smart TV,1 Month,2022-06
462,Premium,15,2022-06-10,2023-06-28,Canada,45,Male,Smartphone,1 Month,2022-06
463,Standard,11,2022-06-01,2023-06-26,United Kingdom,40,Male,Smart TV,1 Month,2022-06
464,Basic,13,2022-06-03,2023-06-28,Australia,45,Male,Laptop,1 Month,2022-06
465,Standard,11,2022-06-05,2023-06-26,Germany,34,Male,Laptop,1 Month,2022-06
466,Premium,10,2022-06-07,2023-06-27,France,33,Male,Laptop,1 Month,2022-06
467,Basic,10,2022-06-22,2023-06-26,Brazil,47,Female,Laptop,1 Month,2022-06
468,Standard,11,2022-06-28,2023-06-27,Mexico,32,Male,Smart TV,1 Month,2022-06
469,Premium,12,2022-06-29,2023-06-29,Spain,41,Female,Tablet,1 Month,2022-06
470,Basic,15,2022-07-03,2023-06-28,Italy,31,Female,Tablet,1 Month,2022-07
471,Premium,15,2022-07-08,2023-06-27,United States,43,Male,Tablet,1 Month,2022-07
472,Basic,10,2022-07-13,2023-06-27,Canada,32,Female,Tablet,1 Month,2022-07
473,Standard,10,2022-07-27,2023-06-28,United Kingdom,46,Female,Smartphone,1 Month,2022-07
474,Standard,14,2022-07-30,2023-06-28,Australia,38,Male,Smartphone,1 Month,2022-07
475,Basic,11,2022-08-13,2023-06-26,Germany,31,Female,Smart TV,1 Month,2022-08
476,Premium,14,2022-08-18,2023-06-26,France,31,Female,Laptop,1 Month,2022-08
477,Basic,10,2022-08-24,2023-06-27,Brazil,50,Male,Laptop,1 Month,2022-08
478,Standard,10,2022-09-08,2023-06-27,Mexico,32,Male,Laptop,1 Month,2022-09
479,Premium,13,2022-09-04,2023-06-27,Spain,38,Female,Smartphone,1 Month,2022-09
480,Basic,15,2022-09-04,2023-06-27,Italy,37,Female,Laptop,1 Month,2022-09
481,Premium,12,2022-09-04,2023-06-26,United States,36,Male,Smart TV,1 Month,2022-09
482,Basic,11,2022-08-27,2023-06-27,Canada,30,Male,Smart TV,1 Month,2022-08
483,Standard,14,2022-08-25,2023-06-27,United Kingdom,28,Male,Smart TV,1 Month,2022-08
484,Standard,13,2022-08-25,2023-06-28,Australia,40,Male,Smartphone,1 Month,2022-08
485,Basic,14,2022-09-01,2023-06-28,Germany,28,Female,Tablet,1 Month,2022-09
486,Premium,15,2022-09-13,2023-06-26,France,37,Female,Laptop,1 Month,2022-09
487,Basic,15,2022-10-05,2023-06-29,Brazil,30,Male,Smart TV,1 Month,2022-10
488,Standard,11,2022-10-08,2023-06-28,Mexico,33,Female,Smart TV,1 Month,2022-10
489,Premium,11,2022-10-26,2023-06-28,Spain,49,Male,Tablet,1 Month,2022-10
490,Basic,12,2022-10-18,2023-06-29,Italy,36,Female,Smart TV,1 Month,2022-10
491,Premium,12,2022-10-07,2023-06-28,United States,28,Female,Smartphone,1 Month,2022-10
492,Basic,10,2022-09-17,2023-06-30,Canada,51,Male,Tablet,1 Month,2022-09
493,Standard,11,2022-09-18,2023-06-27,United Kingdom,35,Female,Smartphone,1 Month,2022-09
494,Standard,14,2022-09-27,2023-06-29,Australia,31,Male,Smart TV,1 Month,2022-09
495,Basic,13,2022-09-30,2023-06-27,Germany,39,Male,Smartphone,1 Month,2022-09
496,Premium,10,2022-10-30,2023-06-30,France,51,Female,Laptop,1 Month,2022-10
497,Basic,11,2022-11-09,2023-06-29,Brazil,44,Male,Smartphone,1 Month,2022-11
498,Standard,11,2022-11-17,2023-06-28,Mexico,41,Female,Smartphone,1 Month,2022-11
499,Premium,10,2022-11-18,2023-06-26,Spain,28,Female,Laptop,1 Month,2022-11
500,Basic,15,2022-11-22,2023-06-30,Italy,38,Male,Laptop,1 Month,2022-11
501,Premium,14,2022-11-22,2023-06-28,Spain,43,Male,Smartphone,1 Month,2022-11
502,Basic,13,2022-11-21,2023-06-30,Spain,38,Male,Smartphone,1 Month,2022-11
503,Standard,14,2022-11-10,2023-06-26,United States,30,Male,Tablet,1 Month,2022-11
504,Standard,12,2022-10-21,2023-06-29,Canada,32,Female,Laptop,1 Month,2022-10
505,Basic,11,2022-10-21,2023-06-28,United States,35,Male,Smartphone,1 Month,2022-10
506,Premium,14,2022-10-23,2023-06-29,United States,27,Male,Smart TV,1 Month,2022-10
507,Basic,15,2022-10-24,2023-06-26,Canada,49,Female,Tablet,1 Month,2022-10
508,Standard,12,2022-10-23,2023-06-28,United Kingdom,42,Female,Tablet,1 Month,2022-10
509,Premium,10,2022-10-21,2023-06-28,Australia,40,Male,Smartphone,1 Month,2022-10
510,Basic,15,2022-10-06,2023-06-29,Germany,43,Female,Tablet,1 Month,2022-10
511,Premium,11,2022-07-26,2023-06-28,France,44,Female,Smart TV,1 Month,2022-07
512,Basic,15,2022-07-13,2023-06-28,Brazil,32,Male,Tablet,1 Month,2022-07
513,Standard,10,2022-07-06,2023-06-28,Mexico,50,Male,Tablet,1 Month,2022-07
514,Standard,14,2022-07-07,2023-06-28,Spain,35,Male,Tablet,1 Month,2022-07
515,Basic,15,2022-07-01,2023-06-29,Italy,44,Female,Laptop,1 Month,2022-07
516,Premium,14,2022-07-31,2023-06-28,Spain,42,Female,Smart TV,1 Month,2022-07
517,Basic,12,2022-08-06,2023-06-28,Spain,34,Female,Smart TV,1 Month,2022-08
518,Standard,15,2022-08-07,2023-06-27,United States,37,Female,Tablet,1 Month,2022-08
519,Premium,10,2022-08-06,2023-06-28,Canada,43,Male,Smartphone,1 Month,2022-08
520,Basic,13,2022-08-03,2023-06-28,United States,32,Male,Smart TV,1 Month,2022-08
521,Basic,15,2022-06-18,2023-06-28,United States,33,Female,Smart TV,1 Month,2022-06
522,Basic,14,2022-06-17,2023-06-27,Canada,32,Female,Tablet,1 Month,2022-06
523,Standard,13,2022-06-07,2023-06-29,United Kingdom,41,Male,Smartphone,1 Month,2022-06
524,Premium,15,2022-06-06,2023-06-28,Australia,31,Male,Tablet,1 Month,2022-06
525,Basic,14,2022-06-04,2023-06-27,Germany,44,Male,Tablet,1 Month,2022-06
526,Basic,11,2022-06-20,2023-06-28,France,49,Male,Laptop,1 Month,2022-06
527,Premium,10,2022-07-10,2023-06-28,Brazil,48,Female,Tablet,1 Month,2022-07
528,Standard,13,2022-07-13,2023-06-29,Mexico,42,Female,Smartphone,1 Month,2022-07
529,Standard,11,2022-07-07,2023-06-27,Spain,50,Female,Laptop,1 Month,2022-07
530,Basic,14,2022-06-22,2023-06-28,Italy,49,Female,Smart TV,1 Month,2022-06
531,Premium,14,2022-06-15,2023-06-27,Spain,30,Female,Laptop,1 Month,2022-06
532,Standard,11,2022-06-03,2023-06-28,Spain,38,Male,Laptop,1 Month,2022-06
533,Basic,14,2022-06-04,2023-06-27,United States,38,Male,Smartphone,1 Month,2022-06
534,Standard,11,2022-06-05,2023-06-28,Canada,39,Female,Smart TV,1 Month,2022-06
535,Premium,15,2022-06-07,2023-06-29,United States,42,Female,Laptop,1 Month,2022-06
536,Basic,10,2022-06-14,2023-06-29,United States,28,Male,Smart TV,1 Month,2022-06
537,Premium,10,2022-06-17,2023-06-27,Canada,38,Male,Smartphone,1 Month,2022-06
538,Standard,14,2022-06-19,2023-06-28,United Kingdom,40,Female,Tablet,1 Month,2022-06
539,Basic,12,2022-07-02,2023-06-29,Australia,30,Female,Tablet,1 Month,2022-07
540,Standard,10,2022-07-03,2023-06-29,Germany,40,Male,Smartphone,1 Month,2022-07
541,Premium,10,2022-07-13,2023-06-27,France,31,Male,Smart TV,1 Month,2022-07
542,Basic,14,2022-07-26,2023-06-27,Brazil,41,Male,Smartphone,1 Month,2022-07
543,Standard,11,2022-07-27,2023-06-28,Mexico,37,Male,Smartphone,1 Month,2022-07
544,Premium,14,2022-08-08,2023-06-28,Spain,49,Male,Tablet,1 Month,2022-08
545,Basic,14,2022-08-17,2023-06-27,Italy,29,Male,Smart TV,1 Month,2022-08
546,Premium,10,2022-08-20,2023-06-26,Spain,31,Male,Smart TV,1 Month,2022-08
547,Basic,10,2022-09-05,2023-06-27,Spain,39,Male,Tablet,1 Month,2022-09
548,Standard,12,2022-09-05,2023-06-27,United States,51,Female,Smartphone,1 Month,2022-09
549,Standard,10,2022-09-05,2023-06-27,Canada,38,Female,Smartphone,1 Month,2022-09
550,Basic,11,2022-09-06,2023-06-27,United States,29,Female,Tablet,1 Month,2022-09
551,Premium,13,2022-09-03,2023-06-28,United States,41,Female,Laptop,1 Month,2022-09
552,Basic,13,2022-08-29,2023-06-27,Canada,48,Female,Tablet,1 Month,2022-08
553,Standard,14,2022-08-27,2023-06-28,United Kingdom,39,Male,Smart TV,1 Month,2022-08
554,Premium,12,2022-08-29,2023-06-29,Australia,37,Male,Smartphone,1 Month,2022-08
555,Basic,11,2022-09-13,2023-06-28,Germany,37,Female,Smartphone,1 Month,2022-09
556,Premium,14,2022-09-24,2023-06-27,France,34,Male,Smartphone,1 Month,2022-09
557,Basic,15,2022-10-05,2023-06-29,Brazil,37,Male,Smartphone,1 Month,2022-10
558,Standard,14,2022-10-18,2023-06-30,Mexico,37,Female,Smart TV,1 Month,2022-10
559,Standard,13,2022-10-19,2023-06-28,Spain,51,Female,Tablet,1 Month,2022-10
560,Basic,15,2022-10-14,2023-06-29,Italy,45,Male,Laptop,1 Month,2022-10
561,Premium,14,2022-09-30,2023-06-28,Spain,29,Female,Laptop,1 Month,2022-09
562,Basic,14,2022-09-19,2023-06-30,Spain,37,Male,Laptop,1 Month,2022-09
563,Standard,10,2022-09-24,2023-06-29,United States,34,Male,Tablet,1 Month,2022-09
564,Premium,14,2022-09-28,2023-06-29,Canada,35,Male,Smartphone,1 Month,2022-09
565,Basic,12,2022-09-29,2023-06-27,United States,29,Male,Laptop,1 Month,2022-09
566,Premium,11,2022-10-11,2023-07-01,United States,45,Male,Tablet,1 Month,2022-10
567,Basic,14,2022-11-08,2023-06-29,Canada,36,Male,Smart TV,1 Month,2022-11
568,Standard,11,2022-11-16,2023-06-28,United Kingdom,27,Female,Laptop,1 Month,2022-11
569,Standard,10,2022-11-17,2023-06-26,Australia,31,Female,Laptop,1 Month,2022-11
570,Basic,10,2022-11-20,2023-06-30,Germany,41,Female,Laptop,1 Month,2022-11
571,Premium,13,2022-11-21,2023-06-29,France,37,Male,Smart TV,1 Month,2022-11
